stream,topic,sender-id,timestamp,keyword-?
data-science,tvm,200665,1553727732,false
data-science,tech.ml.dataset,200497,1553731700,false
data-science,charts,138260,1553797722,true
data-science,charts,200497,1553799045,true
data-science,charts,138260,1553801771,false
data-science,charts,138175,1553809021,true
data-science,charts,200497,1553910760,false
data-science,preprocessing bias,138175,1553983991,false
data-science,Announcements,200490,1554147274,false
data-science,charts,139453,1554243079,false
data-science,charts,139453,1554243271,false
data-science,charts,201134,1554243399,false
data-science,charts,139453,1554244063,false
data-science,charts,201134,1554244660,false
data-science,charts,201134,1554245167,false
data-science,charts,201134,1554246177,true
data-science,charts,198968,1554261337,false
data-science,charts,139453,1554271315,false
data-science,charts,139453,1554271411,false
data-science,charts,139453,1554282753,false
data-science,hello,214379,1554315407,false
data-science,charts,138175,1554317228,false
data-science,hello,138260,1554326510,true
data-science,Text classification in Clojure,203439,1554645616,false
data-science,Text classification in Clojure,200665,1554646986,false
data-science,online gathering: tech.ml,138175,1554668263,true
data-science,charts,198968,1554692833,true
data-science,online gathering: tech.ml,138137,1554705843,false
data-science,charts,139453,1554728314,false
data-science,charts,139453,1554728452,false
data-science,charts,139453,1554730200,false
data-science,charts,198968,1554735792,false
data-science,charts,139453,1554736612,false
data-science,online gathering: tech.ml,138175,1554751466,false
data-science,charts,198968,1554789271,false
data-science,charts,139453,1554796193,false
data-science,charts,198968,1554804894,false
data-science,online gathering: tech.ml,198968,1554818591,true
data-science,online gathering: tech.ml,138260,1554832403,false
data-science,notebook examples,198968,1554871607,false
data-science,VADER in clojure,214379,1555016444,true
data-science,VADER in clojure,139453,1555016740,true
data-science,VADER in clojure,200665,1555016811,false
data-science,VADER in clojure,139453,1555016833,false
data-science,VADER in clojure,214379,1555019937,false
data-science,VADER in clojure,214379,1555019986,false
data-science,VADER in clojure,214379,1555077181,true
data-science,VADER in clojure,139453,1555080265,false
data-science,VADER in clojure,214379,1555082456,false
data-science,VADER in clojure,200665,1555088513,false
data-science,online gathering: tech.ml,200389,1555185674,false
data-science,online gathering: tech.ml,138137,1555349221,false
data-science,online gathering: tech.ml,138603,1555351343,true
data-science,online gathering: tech.ml,138175,1555351600,false
data-science,online gathering: tech.ml,138175,1555367954,true
data-science,online gathering: tech.ml,138175,1555368106,false
data-science,hello,138560,1555377971,false
data-science,online gathering: tech.ml,200497,1555383369,false
data-science,online gathering: tech.ml,198968,1555394020,true
data-science,online gathering: tech.ml,138175,1555395094,true
data-science,probabilistic computing,138175,1555397125,true
data-science,probabilistic computing,139453,1555403940,false
data-science,probabilistic computing,139453,1555404299,false
data-science,probabilistic computing,139453,1555404324,false
data-science,probabilistic computing,139453,1555404509,false
data-science,probabilistic computing,139453,1555404532,false
data-science,probabilistic computing,139453,1555404559,false
data-science,online gathering: tech.ml,200665,1555428891,true
data-science,online gathering: tech.ml,138175,1555429424,false
data-science,online gathering: tech.ml,200665,1555429762,false
data-science,probabilistic computing,138560,1555437262,false
data-science,probabilistic computing,138560,1555438008,false
data-science,probabilistic computing,139453,1555439755,false
data-science,probabilistic computing,138175,1555442560,false
data-science,online gathering: tech.ml,201134,1555489745,false
data-science,online gathering: tech.ml,139453,1555490014,true
data-science,online gathering: tech.ml,201134,1555490083,false
data-science,online gathering: tech.ml,139453,1555490229,false
data-science,online gathering: tech.ml,201134,1555490489,false
data-science,online gathering: tech.ml,138175,1555491154,false
data-science,online gathering: tech.ml,139453,1555491206,false
data-science,online gathering: tech.ml,138233,1555496526,false
data-science,online gathering: tech.ml,201134,1555498489,false
data-science,Announcements,200389,1555517138,false
data-science,Announcements,201134,1555524668,true
data-science,agent-based and discrete event simulation,200389,1555529247,false
data-science,physical gathering?,138175,1555535011,true
data-science,agent-based and discrete event simulation,200389,1555539266,true
data-science,Announcements,200389,1555539516,false
data-science,agent-based and discrete event simulation,200389,1555539651,false
data-science,(no topic),200389,1555539730,false
data-science,agent-based and discrete event simulation,200389,1555539857,false
data-science,agent-based and discrete event simulation,201134,1555542572,true
data-science,agent-based and discrete event simulation,201134,1555543038,false
data-science,Announcements,198968,1555545605,true
data-science,agent-based and discrete event simulation,200389,1555548647,false
data-science,Announcements,200389,1555548816,true
data-science,physical gathering?,138137,1555569975,false
data-science,physical gathering?,201134,1555571400,false
data-science,online gathering: tech.ml,201134,1555576326,false
data-science,online gathering: tech.ml,139453,1555578647,false
data-science,online gathering: mxnet,138175,1555585122,false
data-science,Announcements,198968,1555594924,false
data-science,scicloj-tutorials task group,138175,1555620651,false
data-science,clj ds libraries,218320,1555660823,true
data-science,clj ds libraries,218320,1555666984,false
data-science,clj ds libraries,200389,1555682912,false
data-science,clj ds libraries,200665,1555693703,false
data-science,clj ds libraries,218320,1555694568,false
data-science,tech.ml.dataset,200665,1555951117,true
data-science,tech.ml.dataset,138260,1555956149,false
data-science,tech.ml.dataset,200665,1555956294,false
data-science,tech.ml.dataset,200665,1555956519,false
data-science,tech.ml.dataset,138175,1555970837,false
data-science,tech.ml.dataset,138175,1555971127,false
data-science,tech.ml.dataset,138175,1555971183,false
data-science,tech.ml.dataset,138137,1556004283,false
data-science,tech.ml.dataset,138260,1556005181,true
data-science,Cool Papers,138260,1556006628,false
data-science,tech.ml.dataset,138137,1556009414,false
data-science,tech.ml.dataset,200665,1556025250,false
data-science,Cool Papers,139190,1556038996,false
data-science,tech.ml.dataset,201134,1556050211,false
data-science,Announcements,200490,1556311577,false
data-science,Announcements,215282,1556603106,false
data-science,charts,200665,1556802082,true
data-science,tech.ml.dataset,200665,1556813081,false
data-science,charts,138260,1556814698,false
data-science,tech.ml.dataset,201134,1556840954,false
data-science,charts,139453,1556989335,false
data-science,tech.ml.dataset,200665,1557163736,false
data-science,NLP,200665,1557178729,false
data-science,NLP,138260,1557215880,false
data-science,online gathering: mxnet,138175,1557219548,false
data-science,online gathering: mxnet,138175,1557230769,false
data-science,online gathering: mxnet,218320,1557242668,true
data-science,online gathering: mxnet,138175,1557242909,false
data-science,online gathering: mxnet,218320,1557243869,true
data-science,online gathering: mxnet,138175,1557247245,false
data-science,NLP,200665,1557252157,true
data-science,NLP,138260,1557252522,false
data-science,NLP,200665,1557252556,false
data-science,NLP,138260,1557253164,false
data-science,NLP,200665,1557253435,false
data-science,online gathering: mxnet,138175,1557268538,false
data-science,online gathering: mxnet,138233,1557293753,false
data-science,NLP,138260,1557312457,false
