stream,topic,sender-id,timestamp,keyword-?,message-word-count,afinn-sentiment,trust,surprise,joy,positive,negative,anticipation,anger,sadness,fear
data-science,Simple Tablecloth beginnings,138020,1618428245,true,51,0,8,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618429308,false,17,1,3,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1618429665,false,16,0,3,0,0,0,0,0,0,0,0
data-science,clojurists together,138175,1618433427,false,11,0,1,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618436499,false,17,-2,4,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618436544,false,30,-2,7,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,139190,1618437424,true,496,-2,12,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618469899,false,9,4,3,0,0,0,0,0,0,0,0
data-science,technical analysis,218359,1618574676,true,62,-1,5,0,0,0,0,0,0,0,0
data-science,technical analysis,139453,1618575909,true,31,3,4,1,0,0,0,0,0,0,0
data-science,technical analysis,138175,1618575989,false,2,0,0,0,0,0,0,0,0,0,0
data-science,technical analysis,139453,1618576179,false,13,6,3,1,0,0,0,0,0,0,0
data-science,technical analysis,207756,1618576682,false,58,1,12,1,0,0,0,0,0,0,0
data-science,technical analysis,207756,1618576849,false,10,2,2,0,0,0,0,0,0,0,0
data-science,technical analysis,364378,1618577562,false,43,3,3,0,0,0,0,0,0,0,0
data-science,technical analysis,201461,1618585276,false,18,-5,3,0,0,0,0,0,0,0,0
data-science,technical analysis,218359,1618587736,true,13,0,1,0,0,0,0,0,0,0,0
data-science,technical analysis,364378,1618588322,false,51,3,5,0,0,0,0,0,0,0,0
data-science,technical analysis,218359,1618588457,true,4,0,0,0,0,0,0,0,0,0,0
data-science,technical analysis,364378,1618588687,false,3,1,0,0,0,0,0,0,0,0,0
data-science,literate programming,139162,1618699130,true,26,2,6,0,0,0,0,0,0,0,0
data-science,literate programming,201408,1618726976,false,20,3,4,0,0,0,0,0,0,0,0
data-science,literate programming,201408,1618727092,false,47,2,3,1,0,0,0,0,0,0,0
data-science,tech.ml.dataset,267397,1618737390,true,27,0,2,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618738419,false,42,1,7,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1618747475,true,38,1,4,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1618747501,false,18,3,3,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,267397,1618749989,false,123,2,21,1,0,0,0,0,0,0,0
data-science,tech.ml.dataset,267397,1618750086,false,31,-3,8,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1618750714,true,103,1,20,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,267397,1618751086,false,48,4,7,2,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1618751707,false,38,2,8,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,267397,1618752004,false,39,3,7,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618774889,false,42,2,3,1,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618775156,true,579,9,34,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618775736,false,41,0,7,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618776004,false,62,0,11,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1618777433,false,139,11,28,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1618841982,false,40,0,5,0,0,0,0,0,0,0,0
data-science,literate programming,264639,1618844534,true,456,29,87,6,0,0,0,0,0,0,0
data-science,tech.ml.dataset,138020,1618846022,false,14,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138175,1618857234,false,146,7,26,1,0,0,0,0,0,0,0
data-science,Literate,138175,1618857939,false,47,-1,14,2,0,0,0,0,0,0,0
data-science,Literate,138300,1618900097,false,66,17,7,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901444,false,21,7,4,0,0,0,0,0,0,0,0
data-science,Literate,138175,1618901470,false,3,2,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901474,false,10,0,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901482,false,9,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901557,false,15,0,4,0,0,0,0,0,0,0,0
data-science,Literate,138175,1618901577,true,1,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901589,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901608,false,4,0,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618901617,false,12,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618915539,false,16,2,1,0,0,0,0,0,0,0,0
data-science,Literate,138175,1618915630,false,2,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138300,1618915645,false,16,1,2,0,0,0,0,0,0,1,0
data-science,Literate,138300,1618915686,false,16,-2,1,0,0,0,0,0,0,0,0
data-science,Big book of R,139453,1618930533,false,27,2,7,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,327034,1618981141,true,148,4,18,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,138175,1618984657,false,12,0,4,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1618993161,true,711,9,30,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,139453,1618996113,false,19,5,3,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,138175,1618996218,true,49,0,9,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,139453,1618996310,false,13,2,0,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,139453,1618996353,true,6,0,0,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,138175,1618996976,false,346,0,6,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,138175,1618997013,true,12,0,0,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,139453,1618998786,false,12,0,1,0,0,0,0,0,0,0,0
data-science,column functions,138175,1619001865,true,251,-4,38,1,0,0,0,0,0,0,0
data-science,column functions,138175,1619002099,false,26,2,2,0,0,0,0,0,0,0,0
data-science,column functions,139453,1619003176,true,222,-4,38,1,0,0,0,0,0,0,0
data-science,column functions,138175,1619003425,false,53,0,14,0,0,0,0,0,0,0,0
data-science,column functions,139453,1619003594,false,60,0,11,0,0,0,0,0,0,0,0
data-science,column functions,139453,1619004133,false,63,0,19,0,0,0,0,0,0,0,0
data-science,column functions,139453,1619004194,false,30,1,7,0,0,0,0,0,0,0,0
data-science,column functions,139453,1619004286,false,17,0,5,0,0,0,0,0,0,0,0
data-science,column functions,200665,1619011342,false,151,4,33,0,0,0,0,0,0,0,0
data-science,column functions,138175,1619011642,true,21,0,2,0,0,0,0,0,0,0,0
data-science,column functions,200665,1619011852,false,2,0,0,0,0,0,0,0,0,0,0
data-science,column functions,200665,1619011869,false,5,0,0,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1619015292,false,14,0,3,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1619015547,false,10,0,3,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,214379,1619018206,false,37,2,9,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619018248,false,25,1,3,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1619019145,false,2,0,0,0,0,0,0,0,0,0,0
data-science,column functions,200665,1619024183,false,102,1,15,0,0,0,0,0,0,0,0
data-science,column functions,200665,1619024298,false,61,2,10,2,0,0,0,0,0,0,0
data-science,column functions,138175,1619024800,true,181,5,35,0,0,0,0,0,0,0,0
data-science,column functions,200665,1619030925,true,187,-2,34,0,0,0,0,0,0,0,0
data-science,column functions,138175,1619042187,true,213,15,36,1,0,0,0,0,0,0,0
data-science,column functions,138175,1619043275,false,23,0,4,2,0,0,0,0,0,0,0
data-science,column functions,200665,1619043306,false,118,0,26,0,0,0,0,0,0,0,0
data-science,applying a function to resampled data,327034,1619069591,false,71,5,10,0,0,0,0,0,0,0,0
data-science,clojurists together,138175,1619090296,false,17,6,2,1,0,0,0,0,0,0,0
data-science,clojurists together,218320,1619101415,false,6,5,0,0,0,0,0,0,0,0,0
data-science,clojurists together,200665,1619102162,false,15,2,2,0,0,0,0,0,0,0,0
data-science,clojurists together,138020,1619102658,false,1,0,0,0,0,0,0,0,0,0,0
data-science,clojurists together,214379,1619103251,false,1,0,0,0,0,0,0,0,0,0,0
data-science,clojurists together,139453,1619106423,false,1,0,0,0,0,0,0,0,0,0,0
data-science,simple regression?,218320,1619110055,true,23,0,4,0,0,0,0,0,0,0,0
data-science,simple regression?,218320,1619110850,true,2,0,0,0,0,0,0,0,0,0,0
data-science,simple regression?,139190,1619111119,false,38,0,5,0,0,0,0,0,0,0,0
data-science,simple regression?,139453,1619112394,false,11,3,4,1,0,0,0,0,0,0,0
data-science,simple regression?,139190,1619116630,false,33,5,4,2,0,0,0,0,0,0,0
data-science,simple regression?,203439,1619123824,false,47,2,4,1,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,203439,1619123914,true,16,1,2,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619125234,false,5,0,1,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619125251,false,1,0,0,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,200665,1619125662,false,20,7,2,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619125798,false,19,2,2,1,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,203439,1619127496,false,1,0,0,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,203439,1619127618,true,8,0,0,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,203439,1619127629,false,6,0,0,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619127690,false,15,0,2,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619127810,false,15,0,1,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,203439,1619127874,false,26,3,2,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619127925,false,14,0,3,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619127943,false,7,4,2,1,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619127967,false,11,0,2,0,0,0,0,0,0,0,0
data-science,simple regression?,201461,1619128007,false,17,2,0,1,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619131937,false,19,0,3,0,0,0,0,0,0,0,0
data-science,clojurists together,138603,1619132821,false,6,2,0,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,138020,1619161782,false,29,-2,3,0,0,0,0,0,0,0,0
data-science,clojurists together,200711,1619163698,false,4,2,0,0,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,139453,1619167954,false,44,0,3,1,0,0,0,0,0,0,0
data-science,fitting a distribution to data ?,138020,1619173138,false,10,0,1,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619184540,true,164,-6,32,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619184667,false,50,0,4,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,138175,1619184813,false,24,9,2,2,0,0,0,0,0,0,0
data-science,tech.ml.dataset,139453,1619184963,false,14,0,3,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619185077,true,143,-10,34,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619185195,false,57,-4,12,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,139453,1619185341,false,4,2,0,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,138020,1619192628,true,23,0,4,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,139190,1619200417,true,86,-5,11,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619205853,false,85,0,18,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619206035,false,72,2,11,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,200665,1619206561,false,24,3,7,0,0,0,0,0,0,0,0
data-science,tech.ml.dataset,201461,1619211536,false,37,3,4,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619223410,false,281,-1,14,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1619284697,false,24,3,4,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619286556,false,12,0,0,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619297466,false,51,0,7,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619297658,true,67,5,13,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619327263,false,34,3,5,0,0,0,0,0,0,0,0
data-science,other jvm ds libraries,138175,1619337622,true,43,0,5,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619426971,false,9,0,2,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619427054,false,12,0,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619427103,true,8,0,1,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619447365,false,87,4,13,2,0,0,0,0,0,0,0
data-science,Literate,138300,1619451991,false,27,0,3,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619452036,false,10,0,2,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619452102,false,25,0,4,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619452128,false,12,-1,2,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619452150,false,17,0,2,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619453452,true,51,3,7,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619453577,false,41,0,5,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619453669,false,11,0,3,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619453787,false,19,0,5,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619453803,false,55,2,7,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619453885,false,5,1,1,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200711,1619453940,true,15,2,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619453949,false,24,9,3,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619454010,true,14,0,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619454030,false,12,0,5,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138175,1619454057,true,31,2,5,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200711,1619454121,true,18,0,4,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619454128,false,11,3,1,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619454148,false,5,0,0,1,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1619454356,false,15,0,2,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200711,1619454483,false,20,3,2,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,138020,1619454517,false,20,0,1,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619454663,false,23,2,5,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619454751,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619454778,false,30,0,5,0,0,0,0,0,0,0,0
data-science,Simple Tablecloth beginnings,200665,1619454784,false,6,0,1,0,0,0,0,0,0,0,0
data-science,community internals,139191,1619477575,true,65,10,15,0,0,0,0,0,0,0,0
data-science,general,200497,1619508934,true,81,12,19,1,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619509853,true,119,23,21,2,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,139191,1619529463,true,119,15,25,1,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619529800,false,4,0,0,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619530557,true,61,5,8,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,139191,1619530654,true,31,1,5,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,139190,1619530942,true,40,5,6,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619531011,true,4,0,1,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619531143,false,41,5,9,1,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619531236,true,69,8,13,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,139190,1619531465,false,9,0,2,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,139191,1619538175,true,20,6,3,1,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,138175,1619538289,true,26,5,3,0,0,0,0,0,0,0,0
data-science,general,203439,1619539971,false,193,5,38,1,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,350154,1619541053,false,4,5,0,0,0,0,0,0,0,0,0
data-science,Boston Clojure Meetup,139191,1619542317,false,11,0,1,0,0,0,0,0,0,0,0
data-science,general,218320,1619548952,false,6,4,2,1,0,0,0,0,0,0,0
data-science,general,200497,1619566309,false,1,0,0,0,0,0,0,0,0,0,0
data-science,general,200497,1619635313,false,48,7,8,0,0,0,0,0,0,0,0
data-science,general,200497,1619636081,false,259,18,46,0,0,0,0,0,0,1,0
data-science,general,200711,1619639521,false,29,1,4,1,0,0,0,0,0,0,0
data-science,SICM study group,138175,1619674137,false,101,13,19,2,0,0,0,0,0,0,0
data-science,strangeloop,138175,1619722585,false,12,-1,3,0,0,0,0,0,0,0,0
data-science,Literate,139162,1619742577,false,27,5,6,0,0,0,0,0,0,0,0
data-science,Literate,138175,1619763802,false,20,5,2,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619783196,false,14,0,2,0,0,0,0,0,0,0,0
data-science,Literate,138300,1619783575,false,59,15,5,1,0,0,0,0,0,0,0
data-science,Literate,138300,1619783615,false,9,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619841028,false,39,-2,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619841059,false,377,0,59,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619841134,false,326,0,6,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619841225,true,40,-1,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619841579,false,754,2,40,2,0,0,0,1,0,0,0
data-science,Optaplanner in Clojure,201134,1619849393,false,430,2,13,1,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619849462,false,16,-4,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619849601,false,58,2,7,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619854210,false,54,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619854817,false,45,2,11,0,0,1,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619861303,true,55,-4,8,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619861386,true,63,0,6,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619872318,false,46,1,12,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619878551,true,24,0,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619878613,false,25,-2,6,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,200665,1619879314,false,32,-1,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,200665,1619879364,false,19,3,3,0,0,0,0,0,0,0,0
data-science,danzig,138175,1619902499,false,24,2,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619910669,false,191,6,16,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619910808,false,21,0,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619910946,false,376,4,6,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619911022,false,84,2,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619911599,false,12,-1,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619911639,false,21,3,6,1,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619911670,false,17,4,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619912161,false,32,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619912215,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619912244,false,40,0,9,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619912550,false,6,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619913331,false,9,0,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619913335,false,4,-2,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619913345,false,3,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619913449,false,13,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619913553,true,16,2,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619913585,false,14,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914003,false,10,1,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914010,false,8,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914018,false,6,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914031,false,7,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914186,false,7,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914227,false,69,-6,18,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914238,false,2,2,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914573,false,22,-2,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914701,false,10,0,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914720,false,26,-1,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619914749,false,120,8,10,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619915538,false,4,-2,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619916682,false,31,1,7,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619916704,false,23,-2,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917286,false,17,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619917310,false,7,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917345,false,21,-2,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917355,false,6,4,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917361,false,5,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917489,false,9,2,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917504,false,17,5,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619917639,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917658,false,12,2,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917659,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917694,false,5,1,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917709,false,14,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619917746,false,13,1,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917772,false,8,2,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917795,false,21,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917814,false,17,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619917871,false,8,1,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619917892,false,10,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917905,false,10,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917919,false,13,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917954,false,2,2,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619917968,false,6,1,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917970,false,12,0,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619917981,false,2,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918021,false,5,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918032,false,4,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918044,false,5,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918071,false,13,0,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918076,false,3,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918113,false,2,4,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918175,false,6,5,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918205,false,16,-3,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918224,false,7,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918277,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918325,true,47,-2,6,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918363,false,7,-1,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918377,false,1,0,0,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918379,false,9,-2,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918390,false,12,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918400,false,2,-3,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918430,false,19,2,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918535,false,1,0,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918615,false,31,2,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918639,false,14,2,1,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918690,false,23,0,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918698,false,40,-1,5,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918710,false,7,1,3,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918734,false,23,2,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918933,false,10,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619918991,false,19,0,4,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,317322,1619918998,false,13,0,2,0,0,0,0,0,0,0,0
data-science,Optaplanner in Clojure,201134,1619919005,false,1,1,0,0,0,0,0,0,0,0,0
